"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1686,31 Jan 2020 01:28:12.656,31 Jan 2020 02:00:37.380,1944.724
1687,31 Jan 2020 03:50:19.995,31 Jan 2020 04:22:57.430,1957.435
1688,31 Jan 2020 06:10:40.248,31 Jan 2020 06:42:12.681,1892.433
1689,31 Jan 2020 08:31:16.237,31 Jan 2020 08:55:38.738,1462.500
1690,31 Jan 2020 19:04:48.179,31 Jan 2020 19:26:45.808,1317.629
1691,31 Jan 2020 21:16:46.601,31 Jan 2020 21:47:45.813,1859.212
1692,31 Jan 2020 23:35:26.147,1 Feb 2020 00:08:06.508,1960.361
1693,1 Feb 2020 01:57:41.055,1 Feb 2020 02:29:55.513,1934.458
1694,1 Feb 2020 04:19:23.005,1 Feb 2020 04:52:08.017,1965.013
1695,1 Feb 2020 06:39:29.578,1 Feb 2020 07:10:34.265,1864.687
1696,1 Feb 2020 09:00:58.045,1 Feb 2020 09:21:44.659,1246.615
1697,1 Feb 2020 19:30:41.115,1 Feb 2020 19:56:14.193,1533.079
1698,1 Feb 2020 21:44:51.859,1 Feb 2020 22:16:39.686,1907.827
1699,2 Feb 2020 00:04:34.790,2 Feb 2020 00:37:17.659,1962.869
1700,2 Feb 2020 02:27:05.264,2 Feb 2020 02:59:12.853,1927.589
1701,2 Feb 2020 04:48:20.152,2 Feb 2020 05:21:07.360,1967.208
1702,2 Feb 2020 07:08:21.488,2 Feb 2020 07:38:10.744,1789.256
1703,2 Feb 2020 09:31:42.510,2 Feb 2020 09:46:01.157,858.647
1704,2 Feb 2020 19:57:11.266,2 Feb 2020 20:25:22.056,1690.790
1705,2 Feb 2020 22:13:01.699,2 Feb 2020 22:45:29.886,1948.186
1706,3 Feb 2020 00:33:55.054,3 Feb 2020 01:06:28.813,1953.760
1707,3 Feb 2020 02:56:24.729,3 Feb 2020 03:28:47.559,1942.829
1708,3 Feb 2020 05:17:12.800,3 Feb 2020 05:49:32.875,1940.075
1709,3 Feb 2020 07:37:19.641,3 Feb 2020 08:05:08.726,1669.085
1710,3 Feb 2020 18:16:06.409,3 Feb 2020 18:31:32.519,926.110
1711,3 Feb 2020 20:24:41.800,3 Feb 2020 20:54:16.308,1774.508
1712,3 Feb 2020 22:41:39.080,3 Feb 2020 23:14:22.316,1963.236
1713,4 Feb 2020 01:03:23.916,4 Feb 2020 01:35:50.332,1946.415
1714,4 Feb 2020 03:25:37.465,4 Feb 2020 03:58:13.120,1955.656
1715,4 Feb 2020 05:46:02.659,4 Feb 2020 06:17:45.152,1902.493
1716,4 Feb 2020 08:06:29.709,4 Feb 2020 08:31:45.637,1515.928
1717,4 Feb 2020 18:40:55.145,4 Feb 2020 19:01:56.577,1261.432
1718,4 Feb 2020 20:52:20.822,4 Feb 2020 21:23:08.276,1847.454
1719,4 Feb 2020 23:10:41.404,4 Feb 2020 23:43:25.509,1964.105
1720,5 Feb 2020 01:32:53.238,5 Feb 2020 02:05:08.596,1935.358
1721,5 Feb 2020 03:54:42.245,5 Feb 2020 04:27:24.794,1962.548
1722,5 Feb 2020 06:14:51.780,5 Feb 2020 06:46:06.090,1874.310
1723,5 Feb 2020 08:36:02.173,5 Feb 2020 08:57:53.714,1311.541
1724,5 Feb 2020 19:06:57.997,5 Feb 2020 19:31:26.553,1468.555
1725,5 Feb 2020 21:20:25.559,5 Feb 2020 21:52:00.110,1894.552
1726,5 Feb 2020 23:39:48.830,6 Feb 2020 00:12:31.847,1963.017
1727,6 Feb 2020 02:02:18.470,6 Feb 2020 02:34:27.487,1929.017
1728,6 Feb 2020 04:23:40.867,6 Feb 2020 04:56:28.990,1968.123
1729,6 Feb 2020 06:43:42.679,6 Feb 2020 07:13:55.576,1812.897
1730,6 Feb 2020 09:06:23.238,6 Feb 2020 09:23:06.620,1003.382
1731,6 Feb 2020 19:32:58.537,6 Feb 2020 20:00:42.845,1664.308
1732,6 Feb 2020 21:48:33.644,6 Feb 2020 22:20:54.557,1940.913
1733,7 Feb 2020 00:09:07.241,7 Feb 2020 00:41:46.141,1958.900
1734,7 Feb 2020 02:31:39.455,7 Feb 2020 03:03:55.676,1936.221
1735,7 Feb 2020 04:52:34.584,7 Feb 2020 05:25:07.012,1952.428
1736,7 Feb 2020 07:12:38.687,7 Feb 2020 07:40:59.333,1700.646
1737,7 Feb 2020 09:40:40.330,7 Feb 2020 09:43:37.416,177.086
1738,7 Feb 2020 17:53:13.817,7 Feb 2020 18:06:09.796,775.979
1739,7 Feb 2020 20:00:24.299,7 Feb 2020 20:29:36.705,1752.406
1740,7 Feb 2020 22:17:03.647,7 Feb 2020 22:49:43.554,1959.907
1741,8 Feb 2020 00:38:35.290,8 Feb 2020 01:11:03.674,1948.385
1742,8 Feb 2020 03:00:54.343,8 Feb 2020 03:33:28.108,1953.765
1743,8 Feb 2020 05:21:25.013,8 Feb 2020 05:53:17.637,1912.623
1744,8 Feb 2020 07:41:44.762,8 Feb 2020 08:07:44.917,1560.155
1745,8 Feb 2020 18:17:01.458,8 Feb 2020 18:36:58.938,1197.480
1746,8 Feb 2020 20:27:57.739,8 Feb 2020 20:58:30.445,1832.705
1747,8 Feb 2020 22:45:55.097,8 Feb 2020 23:18:44.781,1969.684
1748,9 Feb 2020 01:08:05.085,9 Feb 2020 01:40:25.844,1940.759
1749,9 Feb 2020 03:30:01.030,9 Feb 2020 04:02:41.366,1960.337
1750,9 Feb 2020 05:50:14.114,9 Feb 2020 06:21:36.426,1882.311
1751,9 Feb 2020 08:11:09.588,9 Feb 2020 08:34:01.584,1371.996
1752,9 Feb 2020 18:43:06.115,9 Feb 2020 19:06:40.073,1413.959
1753,9 Feb 2020 20:55:56.053,9 Feb 2020 21:27:20.895,1884.842
1754,9 Feb 2020 23:15:07.303,9 Feb 2020 23:47:47.173,1959.870
1755,10 Feb 2020 01:37:31.455,10 Feb 2020 02:09:38.441,1926.986
1756,10 Feb 2020 03:59:01.220,10 Feb 2020 04:31:49.053,1967.834
1757,10 Feb 2020 06:19:04.239,10 Feb 2020 06:49:43.047,1838.808
1758,10 Feb 2020 08:41:12.707,10 Feb 2020 08:59:35.766,1103.059
1759,10 Feb 2020 19:08:56.455,10 Feb 2020 19:36:01.522,1625.066
1760,10 Feb 2020 21:24:06.126,10 Feb 2020 21:56:15.797,1929.671
1761,10 Feb 2020 23:44:19.839,11 Feb 2020 00:17:00.959,1961.120
1762,11 Feb 2020 02:06:53.737,11 Feb 2020 02:39:00.627,1926.890
1763,11 Feb 2020 04:27:56.124,11 Feb 2020 05:00:38.071,1961.946
1764,11 Feb 2020 06:47:58.459,11 Feb 2020 07:16:51.033,1732.574
1765,11 Feb 2020 09:13:07.812,11 Feb 2020 09:22:25.966,558.155
1766,11 Feb 2020 17:30:36.718,11 Feb 2020 17:40:21.792,585.073
1767,11 Feb 2020 19:36:03.755,11 Feb 2020 20:04:57.935,1734.180
1768,11 Feb 2020 21:52:32.763,11 Feb 2020 22:25:03.962,1951.199
1769,12 Feb 2020 00:13:46.788,12 Feb 2020 00:46:17.750,1950.962
1770,12 Feb 2020 02:36:10.420,12 Feb 2020 03:08:42.456,1952.036
1771,12 Feb 2020 04:56:47.268,12 Feb 2020 05:28:49.159,1921.891
1772,12 Feb 2020 07:17:01.156,12 Feb 2020 07:43:48.425,1607.269
1773,12 Feb 2020 17:53:23.425,12 Feb 2020 18:11:56.695,1113.269
1774,12 Feb 2020 20:03:40.338,12 Feb 2020 20:33:52.247,1811.909
1775,12 Feb 2020 22:21:11.130,12 Feb 2020 22:54:02.362,1971.232
1776,13 Feb 2020 00:43:16.606,13 Feb 2020 01:15:39.624,1943.017
1777,13 Feb 2020 03:05:19.339,13 Feb 2020 03:37:57.825,1958.487
1778,13 Feb 2020 05:25:36.512,13 Feb 2020 05:57:05.144,1888.632
1779,13 Feb 2020 07:46:19.647,13 Feb 2020 08:10:04.098,1424.452
1780,13 Feb 2020 18:19:14.596,13 Feb 2020 18:41:50.167,1355.571
1781,13 Feb 2020 20:31:32.242,13 Feb 2020 21:02:41.985,1869.743
1782,13 Feb 2020 22:50:23.068,13 Feb 2020 23:23:05.352,1962.285
1783,14 Feb 2020 01:12:44.122,14 Feb 2020 01:44:53.393,1929.270
1784,14 Feb 2020 03:34:21.179,14 Feb 2020 04:07:07.568,1966.389
1785,14 Feb 2020 05:54:26.095,14 Feb 2020 06:25:22.740,1856.645
1786,14 Feb 2020 08:16:09.063,14 Feb 2020 08:35:51.488,1182.425
1787,14 Feb 2020 18:45:03.909,14 Feb 2020 19:11:19.107,1575.198
1788,14 Feb 2020 20:59:38.937,14 Feb 2020 21:31:37.271,1918.333
1789,14 Feb 2020 23:19:32.921,14 Feb 2020 23:52:16.180,1963.259
1790,15 Feb 2020 01:42:07.589,15 Feb 2020 02:14:16.560,1928.971
1791,15 Feb 2020 04:03:17.385,15 Feb 2020 04:36:03.376,1965.991
1792,15 Feb 2020 06:23:18.842,15 Feb 2020 06:52:47.166,1768.324
1793,15 Feb 2020 08:47:14.874,15 Feb 2020 08:59:49.619,754.745
1794,15 Feb 2020 19:11:49.818,15 Feb 2020 19:40:19.239,1709.421
1795,15 Feb 2020 21:27:58.029,15 Feb 2020 22:00:24.575,1946.547
1796,15 Feb 2020 23:48:59.215,16 Feb 2020 00:21:30.281,1951.066
1797,16 Feb 2020 02:11:25.958,16 Feb 2020 02:43:54.032,1948.074
1798,16 Feb 2020 04:32:09.380,16 Feb 2020 05:04:21.971,1932.591
1799,16 Feb 2020 06:52:18.680,16 Feb 2020 07:19:43.271,1644.591
1800,16 Feb 2020 17:30:01.372,16 Feb 2020 17:46:53.411,1012.039
1801,16 Feb 2020 19:39:23.566,16 Feb 2020 20:09:13.601,1790.035
1802,16 Feb 2020 21:56:34.292,16 Feb 2020 22:29:20.411,1966.119
1803,17 Feb 2020 00:18:27.737,17 Feb 2020 00:50:53.000,1945.263
1804,17 Feb 2020 02:40:37.150,17 Feb 2020 03:13:14.045,1956.894
1805,17 Feb 2020 05:00:58.936,17 Feb 2020 05:32:34.885,1895.949
1806,17 Feb 2020 07:21:31.866,17 Feb 2020 07:46:13.465,1481.600
1807,17 Feb 2020 17:55:21.537,17 Feb 2020 18:17:01.375,1299.838
1808,17 Feb 2020 20:07:09.692,17 Feb 2020 20:38:04.545,1854.854
1809,17 Feb 2020 22:25:43.157,17 Feb 2020 22:58:24.139,1960.982
1810,18 Feb 2020 00:47:56.492,18 Feb 2020 01:20:11.986,1935.494
1811,18 Feb 2020 03:09:40.719,18 Feb 2020 03:42:25.002,1964.283
1812,18 Feb 2020 05:29:48.177,18 Feb 2020 06:00:56.243,1868.065
1813,18 Feb 2020 07:51:10.462,18 Feb 2020 08:12:18.529,1268.067
1814,18 Feb 2020 18:21:15.814,18 Feb 2020 18:46:28.134,1512.320
1815,18 Feb 2020 20:35:14.932,18 Feb 2020 21:06:57.693,1902.762
1816,18 Feb 2020 22:54:50.350,18 Feb 2020 23:27:34.409,1964.059
1817,19 Feb 2020 01:17:21.038,19 Feb 2020 01:49:27.514,1926.476
1818,19 Feb 2020 03:38:38.332,19 Feb 2020 04:11:25.994,1967.661
1819,19 Feb 2020 05:58:39.735,19 Feb 2020 06:28:36.162,1796.427
1820,19 Feb 2020 08:21:46.762,19 Feb 2020 08:37:01.082,914.321
1821,19 Feb 2020 18:47:37.252,19 Feb 2020 19:15:40.263,1683.010
1822,19 Feb 2020 21:03:23.778,19 Feb 2020 21:35:49.317,1945.539
1823,19 Feb 2020 23:24:10.426,19 Feb 2020 23:56:45.688,1955.262
1824,20 Feb 2020 01:46:41.002,20 Feb 2020 02:19:03.285,1942.283
1825,20 Feb 2020 04:07:31.309,20 Feb 2020 04:39:55.528,1944.219
1826,20 Feb 2020 06:27:37.159,20 Feb 2020 06:55:37.064,1679.905
1827,20 Feb 2020 17:06:56.861,20 Feb 2020 17:21:36.196,879.334
1828,20 Feb 2020 19:15:07.509,20 Feb 2020 19:44:34.423,1766.914
1829,20 Feb 2020 21:31:58.390,20 Feb 2020 22:04:40.574,1962.184
1830,20 Feb 2020 23:53:39.063,21 Feb 2020 00:26:06.060,1946.997
1831,21 Feb 2020 02:15:54.465,21 Feb 2020 02:48:29.505,1955.040
1832,21 Feb 2020 04:36:21.334,21 Feb 2020 05:08:06.753,1905.418
1833,21 Feb 2020 06:56:45.875,21 Feb 2020 07:22:16.604,1530.729
1834,21 Feb 2020 17:31:27.177,21 Feb 2020 17:52:09.292,1242.116
1835,21 Feb 2020 19:42:43.849,21 Feb 2020 20:13:26.923,1843.073
1836,21 Feb 2020 22:00:57.510,21 Feb 2020 22:33:43.141,1965.631
1837,22 Feb 2020 00:23:08.533,22 Feb 2020 00:55:27.028,1938.495
1838,22 Feb 2020 02:44:59.816,22 Feb 2020 03:17:41.478,1961.662
1839,22 Feb 2020 05:05:10.427,22 Feb 2020 05:36:27.242,1876.815
1840,22 Feb 2020 07:26:15.728,22 Feb 2020 07:48:26.946,1331.218
1841,22 Feb 2020 17:57:31.088,22 Feb 2020 18:21:42.881,1451.793
1842,22 Feb 2020 20:10:46.760,22 Feb 2020 20:42:18.233,1891.472
1843,22 Feb 2020 22:30:07.565,22 Feb 2020 23:02:46.174,1958.609
1844,23 Feb 2020 00:52:34.162,23 Feb 2020 01:24:44.167,1930.005
1845,23 Feb 2020 03:13:58.936,23 Feb 2020 03:46:47.303,1968.367
1846,23 Feb 2020 05:34:01.054,23 Feb 2020 06:04:23.077,1822.024
1847,23 Feb 2020 07:56:30.461,23 Feb 2020 08:13:47.094,1036.632
1848,23 Feb 2020 18:23:26.460,23 Feb 2020 18:51:00.567,1654.107
1849,23 Feb 2020 20:38:55.766,23 Feb 2020 21:11:12.837,1937.070
1850,23 Feb 2020 22:59:22.738,23 Feb 2020 23:32:03.245,1960.508
1851,24 Feb 2020 01:21:55.591,24 Feb 2020 01:54:08.067,1932.476
1852,24 Feb 2020 03:42:53.020,24 Feb 2020 04:15:28.943,1955.923
1853,24 Feb 2020 06:02:56.452,24 Feb 2020 06:31:27.245,1710.793
1854,24 Feb 2020 08:29:33.081,24 Feb 2020 08:35:34.089,361.008
1855,24 Feb 2020 16:44:08.657,24 Feb 2020 16:56:03.132,714.474
1856,24 Feb 2020 18:50:47.600,24 Feb 2020 19:19:54.838,1747.238
1857,24 Feb 2020 21:07:22.855,24 Feb 2020 21:40:01.934,1959.079
1858,24 Feb 2020 23:28:50.465,25 Feb 2020 00:01:19.634,1949.169
1859,25 Feb 2020 01:51:11.094,25 Feb 2020 02:23:44.274,1953.179
1860,25 Feb 2020 04:11:43.662,25 Feb 2020 04:43:39.143,1915.481
1861,25 Feb 2020 06:32:01.383,25 Feb 2020 06:58:16.239,1574.856
1862,25 Feb 2020 17:07:36.351,25 Feb 2020 17:27:09.924,1173.573
1863,25 Feb 2020 19:18:23.656,25 Feb 2020 19:48:48.982,1825.326
1864,25 Feb 2020 21:36:10.809,25 Feb 2020 22:09:02.550,1971.742
1865,25 Feb 2020 23:58:20.436,26 Feb 2020 00:30:42.800,1942.365
1866,26 Feb 2020 02:20:18.451,26 Feb 2020 02:52:58.169,1959.717
1867,26 Feb 2020 04:40:32.787,26 Feb 2020 05:11:57.535,1884.748
1868,26 Feb 2020 07:01:24.053,26 Feb 2020 07:24:34.006,1389.954
1869,26 Feb 2020 17:33:39.078,26 Feb 2020 17:56:54.802,1395.724
1870,26 Feb 2020 19:46:18.866,26 Feb 2020 20:17:39.123,1880.257
1871,26 Feb 2020 22:05:22.964,26 Feb 2020 22:38:05.090,1962.126
1872,27 Feb 2020 00:27:47.063,27 Feb 2020 00:59:54.089,1927.027
1873,27 Feb 2020 02:49:19.166,27 Feb 2020 03:22:06.625,1967.459
1874,27 Feb 2020 05:09:22.717,27 Feb 2020 05:40:08.799,1846.082
1875,27 Feb 2020 07:31:22.400,27 Feb 2020 07:50:15.594,1133.194
1876,27 Feb 2020 17:59:28.885,27 Feb 2020 18:26:18.769,1609.884
1877,27 Feb 2020 20:14:28.003,27 Feb 2020 20:46:34.160,1926.157
1878,27 Feb 2020 22:34:35.482,27 Feb 2020 23:07:16.785,1961.303
1879,28 Feb 2020 00:57:09.726,28 Feb 2020 01:29:14.797,1925.072
1880,28 Feb 2020 03:18:14.475,28 Feb 2020 03:50:58.449,1963.974
1881,28 Feb 2020 05:38:16.432,28 Feb 2020 06:07:20.347,1743.915
1882,28 Feb 2020 08:02:58.215,28 Feb 2020 08:13:30.661,632.445
1883,28 Feb 2020 16:21:42.794,28 Feb 2020 16:30:09.631,506.837
1884,28 Feb 2020 18:26:28.378,28 Feb 2020 18:55:16.298,1727.919
1885,28 Feb 2020 20:42:54.389,28 Feb 2020 21:15:21.866,1947.477
1886,28 Feb 2020 23:04:02.014,28 Feb 2020 23:36:33.375,1951.361
1887,29 Feb 2020 01:26:26.963,29 Feb 2020 01:58:57.979,1951.015
1888,29 Feb 2020 03:47:05.875,29 Feb 2020 04:19:11.521,1925.646
1889,29 Feb 2020 06:07:18.161,29 Feb 2020 06:34:19.670,1621.509
1890,29 Feb 2020 16:44:05.045,29 Feb 2020 17:02:04.180,1079.135
1891,29 Feb 2020 18:54:05.051,29 Feb 2020 19:24:10.649,1805.598
1892,29 Feb 2020 21:11:29.938,29 Feb 2020 21:44:19.152,1969.214
1893,29 Feb 2020 23:33:31.678,1 Mar 2020 00:05:55.672,1943.995
1894,1 Mar 2020 01:55:36.604,1 Mar 2020 02:28:14.617,1958.013
1895,1 Mar 2020 04:15:55.202,1 Mar 2020 04:47:25.028,1889.826
1896,1 Mar 2020 06:36:34.849,1 Mar 2020 07:00:36.219,1441.371
1897,1 Mar 2020 17:09:47.701,1 Mar 2020 17:32:04.906,1337.204
1898,1 Mar 2020 19:21:55.905,1 Mar 2020 19:53:00.700,1864.795
1899,1 Mar 2020 21:40:41.676,1 Mar 2020 22:13:22.702,1961.026
1900,2 Mar 2020 00:02:59.629,2 Mar 2020 00:35:11.478,1931.850
1901,2 Mar 2020 02:24:38.993,2 Mar 2020 02:57:24.768,1965.775
1902,2 Mar 2020 04:44:44.653,2 Mar 2020 05:15:45.227,1860.574
1903,2 Mar 2020 07:06:20.532,2 Mar 2020 07:26:31.315,1210.782
1904,2 Mar 2020 17:35:38.466,2 Mar 2020 18:01:34.084,1555.618
1905,2 Mar 2020 19:50:01.850,2 Mar 2020 20:21:55.460,1913.610
1906,2 Mar 2020 22:09:51.323,2 Mar 2020 22:42:33.846,1962.523
1907,3 Mar 2020 00:32:23.445,3 Mar 2020 01:04:32.715,1929.270
1908,3 Mar 2020 02:53:35.638,3 Mar 2020 03:26:22.246,1966.608
1909,3 Mar 2020 05:13:36.989,3 Mar 2020 05:43:15.977,1778.988
1910,3 Mar 2020 07:37:15.490,3 Mar 2020 07:50:33.800,798.310
1911,3 Mar 2020 18:02:17.530,3 Mar 2020 18:30:37.519,1699.989
1912,3 Mar 2020 20:18:15.193,3 Mar 2020 20:50:44.006,1948.813
1913,3 Mar 2020 22:39:14.634,3 Mar 2020 23:11:46.076,1951.442
1914,4 Mar 2020 01:01:42.334,4 Mar 2020 01:34:07.760,1945.426
1915,4 Mar 2020 03:22:27.933,4 Mar 2020 03:54:43.445,1935.512
1916,4 Mar 2020 05:42:36.007,4 Mar 2020 06:10:12.346,1656.338
1917,4 Mar 2020 16:20:47.984,4 Mar 2020 16:37:03.662,975.678
1918,4 Mar 2020 18:29:49.249,4 Mar 2020 18:59:31.842,1782.594
1919,4 Mar 2020 20:46:53.689,4 Mar 2020 21:19:38.210,1964.521
1920,4 Mar 2020 23:08:42.854,4 Mar 2020 23:41:08.657,1945.803
1921,5 Mar 2020 01:30:54.261,5 Mar 2020 02:03:30.582,1956.321
1922,5 Mar 2020 03:51:17.622,5 Mar 2020 04:22:56.971,1899.349
1923,5 Mar 2020 06:11:47.678,5 Mar 2020 06:36:46.759,1499.080
1924,5 Mar 2020 16:45:55.280,5 Mar 2020 17:07:16.767,1281.487
1925,5 Mar 2020 18:57:32.135,5 Mar 2020 19:28:23.253,1851.117
1926,5 Mar 2020 21:15:59.203,5 Mar 2020 21:48:41.706,1962.504
1927,5 Mar 2020 23:38:11.910,6 Mar 2020 00:10:26.432,1934.522
1928,6 Mar 2020 01:59:58.394,6 Mar 2020 02:32:41.888,1963.495
1929,6 Mar 2020 04:20:06.795,6 Mar 2020 04:51:18.085,1871.290
1930,6 Mar 2020 06:41:23.277,6 Mar 2020 07:02:53.004,1289.727
1931,6 Mar 2020 17:11:51.768,6 Mar 2020 17:36:44.007,1492.239
1932,6 Mar 2020 19:25:37.396,6 Mar 2020 19:57:15.739,1898.343
1933,6 Mar 2020 21:45:05.798,6 Mar 2020 22:17:51.217,1965.419
1934,7 Mar 2020 00:07:36.778,7 Mar 2020 00:39:44.324,1927.546
1935,7 Mar 2020 02:28:56.479,7 Mar 2020 03:01:44.496,1968.017
1936,7 Mar 2020 04:48:58.028,7 Mar 2020 05:19:01.713,1803.686
1937,7 Mar 2020 07:11:52.116,7 Mar 2020 07:27:55.835,963.719
1938,7 Mar 2020 17:38:04.434,7 Mar 2020 18:05:58.435,1674.001
1939,7 Mar 2020 19:53:44.794,7 Mar 2020 20:26:08.747,1943.953
1940,7 Mar 2020 22:14:25.836,7 Mar 2020 22:47:02.845,1957.009
1941,8 Mar 2020 00:36:57.238,8 Mar 2020 01:09:16.950,1939.711
1942,8 Mar 2020 02:57:49.797,8 Mar 2020 03:30:18.016,1948.220
1943,8 Mar 2020 05:17:54.762,8 Mar 2020 05:46:04.171,1689.409
1944,8 Mar 2020 15:57:49.537,8 Mar 2020 16:11:43.063,833.525
1945,8 Mar 2020 18:05:32.553,8 Mar 2020 18:34:52.472,1759.918
1946,8 Mar 2020 20:22:17.848,8 Mar 2020 20:54:58.892,1961.044
1947,8 Mar 2020 22:43:54.212,8 Mar 2020 23:16:21.824,1947.613
1948,9 Mar 2020 01:06:11.385,9 Mar 2020 01:38:45.816,1954.431
1949,9 Mar 2020 03:26:40.003,9 Mar 2020 03:58:28.809,1908.806
1950,9 Mar 2020 05:47:02.194,9 Mar 2020 06:12:46.806,1544.612
1951,9 Mar 2020 16:21:59.776,9 Mar 2020 16:42:21.602,1221.826
1952,9 Mar 2020 18:33:07.242,9 Mar 2020 19:03:45.536,1838.295
1953,9 Mar 2020 20:51:13.312,9 Mar 2020 21:24:00.819,1967.507
1954,9 Mar 2020 23:13:23.835,9 Mar 2020 23:45:43.412,1939.577
1955,10 Mar 2020 01:35:17.346,10 Mar 2020 02:07:58.363,1961.017
1956,10 Mar 2020 03:55:29.087,10 Mar 2020 04:26:48.500,1879.413
1957,10 Mar 2020 06:16:29.598,10 Mar 2020 06:39:00.332,1350.735
1958,10 Mar 2020 16:48:03.753,10 Mar 2020 17:11:59.066,1435.314
1959,10 Mar 2020 19:01:07.869,10 Mar 2020 19:32:36.398,1888.529
1960,10 Mar 2020 21:20:24.753,10 Mar 2020 21:53:02.920,1958.167
1961,10 Mar 2020 23:42:49.842,11 Mar 2020 00:14:59.509,1929.667
1962,11 Mar 2020 02:04:16.967,11 Mar 2020 02:37:05.139,1968.172
1963,11 Mar 2020 04:24:19.465,11 Mar 2020 04:54:49.062,1829.597
1964,11 Mar 2020 06:46:38.580,11 Mar 2020 07:04:27.503,1068.923
1965,11 Mar 2020 17:13:56.577,11 Mar 2020 17:41:17.999,1641.422
1966,11 Mar 2020 19:29:17.621,11 Mar 2020 20:01:31.150,1933.529
1967,11 Mar 2020 21:49:38.278,11 Mar 2020 22:22:19.696,1961.418
1968,12 Mar 2020 00:12:11.673,12 Mar 2020 00:44:21.092,1929.419
1969,12 Mar 2020 02:33:11.430,12 Mar 2020 03:05:50.416,1958.986
1970,12 Mar 2020 04:53:14.289,12 Mar 2020 05:21:54.846,1720.557
1971,12 Mar 2020 07:19:02.425,12 Mar 2020 07:26:57.955,475.530
1972,12 Mar 2020 15:35:04.895,12 Mar 2020 15:46:01.874,656.979
1973,12 Mar 2020 17:41:11.762,12 Mar 2020 18:10:13.239,1741.477
1974,12 Mar 2020 19:57:43.540,12 Mar 2020 20:30:19.851,1956.311
1975,12 Mar 2020 22:19:05.658,12 Mar 2020 22:51:35.647,1949.988
1976,13 Mar 2020 00:41:27.741,13 Mar 2020 01:14:00.385,1952.644
1977,13 Mar 2020 03:02:02.299,13 Mar 2020 03:34:00.428,1918.129
1978,13 Mar 2020 05:22:18.135,13 Mar 2020 05:48:49.503,1591.368
1979,13 Mar 2020 15:58:13.589,13 Mar 2020 16:17:20.411,1146.823
1980,13 Mar 2020 18:08:48.668,13 Mar 2020 18:39:07.478,1818.810
1981,13 Mar 2020 20:26:27.105,13 Mar 2020 20:59:19.528,1972.423
1982,13 Mar 2020 22:48:35.592,13 Mar 2020 23:20:58.306,1942.714
1983,14 Mar 2020 01:10:35.828,14 Mar 2020 01:43:14.928,1959.100
1984,14 Mar 2020 03:30:51.470,14 Mar 2020 04:02:18.324,1886.854
1985,14 Mar 2020 05:51:38.770,14 Mar 2020 06:15:04.990,1406.220
1986,14 Mar 2020 16:24:11.946,14 Mar 2020 16:47:09.301,1377.355
1987,14 Mar 2020 18:36:42.102,14 Mar 2020 19:07:57.385,1875.283
1988,14 Mar 2020 20:55:39.169,14 Mar 2020 21:28:22.111,1962.942
1989,14 Mar 2020 23:18:02.626,14 Mar 2020 23:50:10.876,1928.250
1990,15 Mar 2020 01:39:37.075,15 Mar 2020 02:12:24.069,1966.994
1991,15 Mar 2020 03:59:41.223,15 Mar 2020 04:30:33.174,1851.951
1992,15 Mar 2020 06:21:32.723,15 Mar 2020 06:40:50.552,1157.829
1993,15 Mar 2020 16:50:01.886,15 Mar 2020 17:16:35.922,1594.036
1994,15 Mar 2020 19:04:49.924,15 Mar 2020 19:36:52.545,1922.621
1995,15 Mar 2020 21:24:51.177,15 Mar 2020 21:57:33.181,1962.005
1996,15 Mar 2020 23:47:25.672,16 Mar 2020 00:19:32.493,1926.821
1997,16 Mar 2020 02:08:32.794,16 Mar 2020 02:41:17.995,1965.201
1998,16 Mar 2020 04:28:34.464,16 Mar 2020 04:57:50.908,1756.444
1999,16 Mar 2020 06:52:52.967,16 Mar 2020 07:04:20.826,687.859
2000,16 Mar 2020 15:13:31.464,16 Mar 2020 15:14:05.768,34.304
2001,16 Mar 2020 15:15:07.514,16 Mar 2020 15:19:51.029,283.515
2002,16 Mar 2020 17:16:54.421,16 Mar 2020 17:45:34.627,1720.206
2003,16 Mar 2020 19:33:14.385,16 Mar 2020 20:05:39.811,1945.425
2004,16 Mar 2020 21:54:17.370,16 Mar 2020 22:26:48.962,1951.592
2005,17 Mar 2020 00:16:43.444,17 Mar 2020 00:49:13.412,1949.968
2006,17 Mar 2020 02:37:24.466,17 Mar 2020 03:09:33.610,1929.144
2007,17 Mar 2020 04:57:35.274,17 Mar 2020 05:24:47.856,1632.582
2008,17 Mar 2020 15:34:47.738,17 Mar 2020 15:52:14.044,1046.305
2009,17 Mar 2020 17:44:30.114,17 Mar 2020 18:14:29.005,1798.890
2010,17 Mar 2020 20:01:48.847,17 Mar 2020 20:34:36.409,1967.563
2011,17 Mar 2020 22:23:46.753,17 Mar 2020 22:56:11.402,1944.648
2012,18 Mar 2020 00:45:53.827,18 Mar 2020 01:18:31.324,1957.497
2013,18 Mar 2020 03:06:13.891,18 Mar 2020 03:37:45.953,1892.062
2014,18 Mar 2020 05:26:50.259,18 Mar 2020 05:51:10.442,1460.182
2015,18 Mar 2020 16:00:20.099,18 Mar 2020 16:22:19.835,1319.736
2016,18 Mar 2020 18:12:19.684,18 Mar 2020 18:43:19.457,1859.772
2017,18 Mar 2020 20:31:00.003,18 Mar 2020 21:03:40.285,1960.283
2018,18 Mar 2020 22:53:15.097,18 Mar 2020 23:25:29.428,1934.331
